SRS047708,anterior_nares,/data/Illumina/anterior_nares/SRS047708.tar.bz2,09ecce97d4864ad442aedd7984b334fe,1801044,/data/HMASM/PGAs/anterior_nares/SRS047708.scaffolds.fa.bz2,b69998f66ce8822b2d2f677e872b8e1d,1370
SRS019215,anterior_nares,/data/Illumina/anterior_nares/SRS019215.tar.bz2,55de248bbfa8c1bbf4447d007330f7ff,10626323,/data/HMASM/PGAs/anterior_nares/SRS019215.scaffolds.fa.bz2,d2e2220376ad9fd3a3ba7506c1a74c1c,12361
SRS063178,anterior_nares,/data/Illumina/anterior_nares/SRS063178.tar.bz2,336f0b31b92880224c91ad52c4784adc,13701163,/data/HMASM/PGAs/anterior_nares/SRS063178.scaffolds.fa.bz2,731eda8d45f9a3c798552d0f20cda2b5,10938
SRS065179,anterior_nares,/data/Illumina/anterior_nares/SRS065179.tar.bz2,27b2c9209bc56cbe219d8c65fa32296c,13923530,/data/HMASM/PGAs/anterior_nares/SRS065179.scaffolds.fa.bz2,c9a0dc9baadb8719d074555e454df510,55866
SRS065142,anterior_nares,/data/Illumina/anterior_nares/SRS065142.tar.bz2,3b05d6fcb205106fbd03f314e39f6d63,14140647,/data/HMASM/PGAs/anterior_nares/SRS065142.scaffolds.fa.bz2,3210d30d49e882cb251e7318d2b70b3b,7811
SRS018585,anterior_nares,/data/Illumina/anterior_nares/SRS018585.tar.bz2,9d4129d2f5fdd51b9fc899bd84c47b5b,17652230,/data/HMASM/PGAs/anterior_nares/SRS018585.scaffolds.fa.bz2,44bd3fefb5e8722b3128a09f1989758a,8061
SRS015640,anterior_nares,/data/Illumina/anterior_nares/SRS015640.tar.bz2,595baf36d8b3dcdd21149b3086ccbbee,18415433,/data/HMASM/PGAs/anterior_nares/SRS015640.scaffolds.fa.bz2,6a352b0685ec954535dee0b5d38a1f3c,53695
SRS056210,anterior_nares,/data/Illumina/anterior_nares/SRS056210.tar.bz2,9b2f74b8067e6f20551e6d3b48124c42,19021776,/data/HMASM/PGAs/anterior_nares/SRS056210.scaffolds.fa.bz2,990df8f3adc42e288bbbcdea7d6c9f90,18757
SRS018312,anterior_nares,/data/Illumina/anterior_nares/SRS018312.tar.bz2,2454e80d7e5216adf8d5b1850c98738c,19820758,/data/HMASM/PGAs/anterior_nares/SRS018312.scaffolds.fa.bz2,e72a65789d796a09c402577be2275d47,26017
SRS015450,anterior_nares,/data/Illumina/anterior_nares/SRS015450.tar.bz2,eefc0dcf2d52ca5251b01860d54d2bb5,19861830,/data/HMASM/PGAs/anterior_nares/SRS015450.scaffolds.fa.bz2,8e25c4a7c4ebc4b73a11ade42d0ff413,109684
SRS049744,anterior_nares,/data/Illumina/anterior_nares/SRS049744.tar.bz2,6d9e2ffc82b08ef37551e902096e4c98,22519445,/data/HMASM/PGAs/anterior_nares/SRS049744.scaffolds.fa.bz2,6126c99791388f4c3e27834a4b2bf30c,14609
SRS012291,anterior_nares,/data/Illumina/anterior_nares/SRS012291.tar.bz2,12775f5df6e71961f1c544e84f6c7342,22919793,/data/HMASM/PGAs/anterior_nares/SRS012291.scaffolds.fa.bz2,42e2b790019885ccdc6e00688726fe8f,9123
SRS051600,anterior_nares,/data/Illumina/anterior_nares/SRS051600.tar.bz2,391775b95926a221b8a3cde54a79ae22,23235970,/data/HMASM/PGAs/anterior_nares/SRS051600.scaffolds.fa.bz2,7689cf3de28badbd361a694d6108e140,14187
SRS019339,anterior_nares,/data/Illumina/anterior_nares/SRS019339.tar.bz2,76a621d6503d11d1a133a023dc240ae5,24213625,/data/HMASM/PGAs/anterior_nares/SRS019339.scaffolds.fa.bz2,406a45a1508b07b0279c408537e4133e,58712
SRS017244,anterior_nares,/data/Illumina/anterior_nares/SRS017244.tar.bz2,b7c2dec67738f317cb8826c09e1a9e39,24687838,/data/HMASM/PGAs/anterior_nares/SRS017244.scaffolds.fa.bz2,560a9b0b50ef3be3cdb7a20f1531cce9,21797
SRS018671,anterior_nares,/data/Illumina/anterior_nares/SRS018671.tar.bz2,7548b06b37038440c5420f7677ff7371,25173317,/data/HMASM/PGAs/anterior_nares/SRS018671.scaffolds.fa.bz2,00950c3ece80c3e328acc1bac56b5b0f,138689
SRS022645,anterior_nares,/data/Illumina/anterior_nares/SRS022645.tar.bz2,ce202d8eba5a31a53d2e343c4edb8df7,25266970,/data/HMASM/PGAs/anterior_nares/SRS022645.scaffolds.fa.bz2,1f5076a37991db792664c27cd032243c,244880
SRS016513,anterior_nares,/data/Illumina/anterior_nares/SRS016513.tar.bz2,5a9e6a77146ff6e06e8ecadcc8f36310,25487311,/data/HMASM/PGAs/anterior_nares/SRS016513.scaffolds.fa.bz2,f1e61934810f44d5df3bf39cdcd080a8,58896
SRS016033,anterior_nares,/data/Illumina/anterior_nares/SRS016033.tar.bz2,fd9a7d1556834b1c19327489b38b21e1,25555143,/data/HMASM/PGAs/anterior_nares/SRS016033.scaffolds.fa.bz2,536b9c0cfe63c38e40ca11605bd241bd,16824
SRS018369,anterior_nares,/data/Illumina/anterior_nares/SRS018369.tar.bz2,f210fded21962231509c5dfae9497e28,25614289,/data/HMASM/PGAs/anterior_nares/SRS018369.scaffolds.fa.bz2,57742e10ab24b7aacbe3a9f3826f13e1,35681
SRS024567,anterior_nares,/data/Illumina/anterior_nares/SRS024567.tar.bz2,9eccc489c9f8f98170365ba3ba830d47,25654232,/data/HMASM/PGAs/anterior_nares/SRS024567.scaffolds.fa.bz2,3b3ddd1099df06395410a7feafcd4456,13607
SRS013956,anterior_nares,/data/Illumina/anterior_nares/SRS013956.tar.bz2,0bb9840948fc7515caea295ed6397130,26099775,/data/HMASM/PGAs/anterior_nares/SRS013956.scaffolds.fa.bz2,ee8db30db9aad7aaab76dd1b4fd1f0e4,294463
SRS044626,anterior_nares,/data/Illumina/anterior_nares/SRS044626.tar.bz2,5b77077b6ab697cf50417f755bf5f0d4,28378901,/data/HMASM/PGAs/anterior_nares/SRS044626.scaffolds.fa.bz2,5617c9a388d6e79cab9786f199690b84,135125
SRS016581,anterior_nares,/data/Illumina/anterior_nares/SRS016581.tar.bz2,19a44dbe7057ff17eaaccc0957fbed4c,29298648,/data/HMASM/PGAs/anterior_nares/SRS016581.scaffolds.fa.bz2,9268fbfbc91eeeaafa860f6d39969a79,22665
SRS011263,anterior_nares,/data/Illumina/anterior_nares/SRS011263.tar.bz2,30784966e7148842e5b05068efda2d55,30630950,/data/HMASM/PGAs/anterior_nares/SRS011263.scaffolds.fa.bz2,28f220153952e35ee3c547e783fabb8b,16143
SRS011132,anterior_nares,/data/Illumina/anterior_nares/SRS011132.tar.bz2,b6602114a83d101d97856f6212d42789,30874163,/data/HMASM/PGAs/anterior_nares/SRS011132.scaffolds.fa.bz2,f045f8895e7c8ba62a9f4739c1a28fb0,42343
SRS018784,anterior_nares,/data/Illumina/anterior_nares/SRS018784.tar.bz2,e061c986c11bfc30735a61a2c23d3183,35267700,/data/HMASM/PGAs/anterior_nares/SRS018784.scaffolds.fa.bz2,b4fbd25bedd357f1f0cdef40d9001996,217081
SRS016188,anterior_nares,/data/Illumina/anterior_nares/SRS016188.tar.bz2,76423400ce6ef6c2db9cfe0f840c3779,35536436,/data/HMASM/PGAs/anterior_nares/SRS016188.scaffolds.fa.bz2,a7c64a826826de284b83b6925a36306a,180957
